doc_id,doc_title_ger,doc_title_eng
1211984796,Civic Education und ihr gesellschaftspolitisches Potenzial. Zwischen radikaler Selbstverwirklichung und altruistischer Gemeinwohlorientierung Civic education and its sociopolitical potential. Between radical self-actualization and altruistic orientation to the public interest,Civic Education and its sociopolitical potential. Between radical self-actualization and altruistic orientation to the public interest
1211987345,Heterogenitätssensibilität angehender Lehrkräfte: empirische Ergebnisse,Heterogeneity Sensitivity of Future Teachers: Empirical Results
1211987841,Primacanta - ein Erfahrungsbericht nach fünf Projektjahren,Primacanta - a report on five years of project experience
1211987868,Videografie in der kunstpädagogischen Forschung. Erfahrungen und Hinweise,Video in Art Education Research. Experiences and Tips
1211990702,Gestaltungsoptionen zur Stärkung beruflicher Aus- und Fortbildung aus Sicht betrieblicher Akteure,Options for strengthening professional training and further education from the perspective of corporate actors
1211990788,Kompetent wissenschaftlich schreiben nach dem Gugelhupf-Prinzip,Competent scientific writing according to the Gugelhupf principle
1212099117,Die @Zukunft der psychoanalytischen Ausbildung,The future of psychoanalytic training
1212104161,Einblicke in die Entstehung von Mikrotubuli,Insights into the formation of microtubules
1212144457,Auf dem Weg zu einer religionspädagogischen Ethnographie?,On the Way to a Religious Pedagogical Ethnography?
1212317718,Einfache Mildhybridisierung durch Zweispannungs-Batteriemanagement,Simple hybridization with dual-voltage battery management
1212421957,"Ein @Impuls, Resonanz oder Freiheit – was begründet kritische Gesellschaftstheorie?","A @Pulse, resonance or freedom – what motivates critical society theory?"
1212423666,Währungsabsicherung bei Immobilienaktien außerhalb des Euroraums,Currency hedging for real estate shares outside the euro area
1212434099,Mathematik in der PhysikOlympiade unter besonderer Berücksichtigung der Attribution,"Mathematics in the Physics Olympiad, with a focus on attribution"
121244020X,Akteur-Netzwerk-Theorie in der Multilokalitätsforschung,Actor-Network Theory in Multilocality Research
1212440358,Familien Multilokale Lebensführung bei Ausbildung und Pflege,Multilocation family life in training and care
1212440587,Dauercamping als multilokale Wohnform,Long-term camping as a multi-locational form of housing
1212452003,Die @Münsterberg-Täuschung,The @Münsterberg- Deception
1212453263,Das @PCM-EM Schema in der Anwendung Drehbuchschreiben für Serien (Theoretischer Teil und praktischer Ansatz),The PCM-EM Schema in the Application Screenwriting for Series (Theoretical Part and Practical Approach)
121250061X,Die @Proportionslehre bei Gauricus und Dürer,The Proportion Theory in Gauricus and Dürer
1212520378,Evangelischer Glaube und politische Verantwortung Martin Luther als politischer Berater seiner Landesherrn und seine Teilnahme an den Fragen des öffentlichen Lebens,Evangelical Faith and Political Responsibility Martin Luther as a Political Advisor to His Princes and His Participation in the Affairs of Public Life
1212535766,Stoff- und Energiewechsel,Matter and Energy Conversion
1212589157,"Differentialgleichungen als zentraler Bestandteil der theoretischen Physik Harmonischer Oszillator, Wellengleichung und Korteweg-de-Vries-Gleichung","Differential equations as a central part of theoretical physics Harmonic oscillator equation, wave equation, and Korteweg-de Vries equation"
1212595351,Die @Anfängerklausur im Strafrecht Zentrale Probleme des Allgemeinen Teils in der Fallbearbeitung,The @Beginners' Exam in Criminal Law: Central Problems of the General Part in Casework
1212604695,Auswirkungen der Belegungsdichte in Ferkelbuchten,Impact of bedding density in piglets' pens
1212604768,Kinderleben in der Welt des Leistungssports Pädagogische Interaktionsprozesse und Aufwachsen in Hochleistungssportzentren,Childhood in the world of performance sports Pedagogical interaction processes and growing up in high-performance sports centers
1212610865,"Martin Kusch, Katherina Kinzel, Johannes Steizinger, Niels Wildschut (Eds.):The Emergence of Relativism. German Thought from the Enlightenment to National Socialism","Martin Kusch, Katherina Kinzel, Johannes Steizinger, Niels Wildschut (Eds.): The Emergence of Relativism. German Thought from the Enlightenment to National Socialism"
1212628020,"Protein-Ligand-, Protein-Inhibitor- und Protein-Protein-Wechselwirkungen Einsatz analytischer Methoden zu deren Bestimmung","Protein-Ligand, Protein-Inhibitor, and Protein-Protein Interactions: Use of Analytical Methods for Their Determination"
1212631188,"Psychologische Anforderungsanalysen in Theorie und Praxis Für Führungskräfte und Personalmanager, die Anforderungsprofile erheben wollen",Psychological Requirements Analysis in Theory and Practice for Leadership and Human Resources Management Professionals Who Want to Collect Requirement Profiles
121265272X,Die @IT-Organisation braucht das Service-Gen,The IT organization needs the service gene
1212660641,"(@Über-)Leben als Popmusiker*in eine empirische Untersuchung zur tertiären Ausbildung, dem Tätigkeitsprofil sowie den professionellen Herausforderungen und Kompetenzbeständen von Berufsmusiker*innen im Bereich populärer Musik","(Over-)Living as a Pop Musician: An Empirical Study of Further Education, Professional Profile, Challenges, and Competencies of Professional Musicians in the Pop Music Sector"
121269869X,Hallenkultur in Dessau,Hall culture in Dessau
1212795954,Prekäre Selbstversicherung die Weimarer Republik als Metapher und geschichtspolitisches Argument,Precious Self-Insurance: The Weimar Republic as Metapher and Historical-Political Argument
121279866X,Quantitative modellbasierte Diagnose am Beispiel der Energieversorgung des SONATE-Nanosatelliten mit automatisch kalibrierten Modellkomponenten,Quantitative model-based diagnosis example for the power supply of the SONATE nanosatellite with automatically calibrated model components
1212800192,Grafisch erzählte Geschichten im Bilderbuchkinogespräch – David Wiesners Herr Schnuffels in der Grundschule,Graphically told stories in the picture book cinema conversation - David Wiesner's Herr Schnuffels in primary school
1212855205,Möglichkeiten und Grenzen von erwachsenenpädagogisch akzentuierter Identitätsarbeit in Stresssituationen und Krisen,Possibilities and Limits of Adult Pedagogically Oriented Identity Work in Stress Situations and Crises
1212855310,Prädiktive Relevanz leistungsmotivationaler Merkmale im Nachwuchsleistungssport – Eine längsschnittliche Untersuchung,Predictive relevance of performance-enhancing attributes in youth elite sport – A longitudinal study
1212858263,"Gender Pay Gap Nicht nur auf dem Gehaltszettel, sondern auch in den Köpfen",Gender Pay Gap Not only on the pay slip but also in the minds
1212985354,Geschichte der Gedankenfreiheit,History of Freedom of Thought
1213025257,Barrierefreie Aufbereitung von multimodalem Online-Content-Marketing: Möglichkeiten und Grenzen bei der Umsetzung von Barrierefreiheit am Beispiel eines DIY-Videos,Accessible preparation of multimodal online content marketing: Opportunities and limits in implementing accessibility in the example of a DIY video
1213037751,Für Sie gelesen: Intubation bei der Katze,Read: Intubation in Cats
1213038774,"Leptospirose beim Hund – Schnelltest, PCR oder MAT?","Leptospirosis in dogs – Rapid test, PCR or MAT?"
1213096898,Handbuch Qualitative Forschung in der Psychologie Band 1: Ansätze und Anwendungsfelder,"Handbook on Qualitative Research in Psychology, Volume 1: Approaches and Application Areas"
1213097193,In-situ Verformung von lamellaren metallischen Kompositen im Großkammer-Rasterelektronenmikroskop,In-situ deformation of lamellar metallic composites in a large-chamber scanning electron microscope
1213137403,Szenarien einer globalen Rezession,Scenarios of a global recession
1213164389,"„Cluster-Initiativen zukünftig noch stärker ins Zentrum des Innovationsgeschehens rücken“ Im Gespräch: Martin Schunkert, Wirtschaftsfördergesellschaft Raum Heilbronn, und Silvia Palka, ClusterAgentur Baden-Württemberg","""Clustering initiatives to be even more central to the innovation process"""
1213232724,›Das Volk‹ als Konstrukt des Populismus Zur Dynamik des Kernbegriffs jeder Demokratietheorie,The People as a Construct of Populism: The Dynamics of the Central Concept in Every Democracy Theory
1213232767,SVP – FPÖ. Argumentationen zweier rechtspopulistischer Parteien im Vergleich,SVP – FPÖ. Arguments of two right-wing populist parties compared
1213239265,Die @Dunkelheit des politischen Horizonts. Salzburg 1933 bis 1938 in den Berichten der Sicherheitsdirektion Band 2: Donnergrollen. Vom Februar 1934 bis Juli 1936,The Dark Horizon of Politics. Salzburg 1933 to 1938 in the Reports of the Security Directorate Volume 2: Thunder Rumbles. From February 1934 to July 1936
1213245486,Analytische Betrachtung eines Lacksystems hinsichtlich seiner dynamisch mechanischen und thermischen Eigenschaften,Analytical consideration of a lacquer system with respect to its dynamic-mechanical and thermal properties
1213300584,Burgund Das verschwundene Reich,Burgund The lost kingdom
1213307023,Pragmatik in Geschmacksfragen? Kommentar zu Julia Zakkous Faultless Disagreement,Pragmatism in Taste Questions? Comment on Julia Zakkous Faultless Disagreement
1213348773,Das @Tier als Mitgeschöpf (Fritz Blanke) in der christlichen Verkündigung im 20. und zu Beginn des 21. Jahrhunderts ein Beitrag zur praktischen Schriftauslegung Anhand der Untersuchung verschiedener Predigmeditationen,The beast as co-creation (Fritz Blanke) in Christian proclamation in the 20th and early 21st centuries a contribution to practical exegesis Based on the study of various preaching meditations
1213348927,Über materiale und wirtschaftliche Perspektiven von Hectorit,On the material and economic prospects of Hectorite
1213445981,Erfolgreich studieren? Eine Analyse primärer und sekundärer Herkunftseffekte anhand des Vergleichs zweier Dekompositionsmodelle,Successful studying? An analysis of primary and secondary origin effects using a comparison of two decomposition models
1213448832,Teamlead – Führung 4.0 So führen Sie Teams synergetisch zu Höchstleistungen - Mit Tipps & Checklisten für die Praxis,Teamlead – Leadership 4.0: How to Lead Teams Synergistically to Peak Performance – Tips & Checklists for Practice
1213451698,Reiseimpfungen – Hinweise und Empfehlungen Vaccinations for international travel – clinical practice recommendations,Vaccinations for international travel – clinical practice recommendations
1213472741,"Das @Stempel-Preforming in der Binder-Umformtechnik bietet ein großes Potential zur Fertigung komplexer, schalenförmiger Preforms, was ein Schlüsselprozess in der Herstellung von endlosfaserverstärkten Bauteilen darstellt. Ein innovativer Ansatz zur Verbes","The @Stamping-Preforming in the Binder-Umformtechnik offers great potential for producing complex, shell-shaped preforms, which is a key process in the manufacturing of continuous fiber-reinforced components. An innovative approach to the process is being developed."
1213472946,Kooperatives Frontloading im Produktentstehungsprozess Eine systematische Vorgehensweise zur Verbesserung der interdisziplinären Zusammenarbeit zwischen Entwicklung und Produktionsplanung hinsichtlich der fertigungsgerechten Produktgestaltung,Collaborative Frontloading in the Product Development Process A Systematic Approach to Enhancing Interdisciplinary Cooperation Between Development and Production Planning for Manufacturing-Friendly Product Design
1213511224,"Andersorte als ""gesprengte Institutionen""? Befreiungstheologische Lesarten der Pädagogik bei psychosozialen Beeinträchtigungen","Anders than ""exploded institutions""? Liberation theological interpretations of pedagogy in the face of psychosocial challenges"
1213513227,"""Sind doch Corona-Ferien, oder nicht?"". Befunde einer Schüler*innenbefragung zum ""Fernunterricht"" ""It's a Corona holiday, isn't it?"". Results of a student survey on distance learning","""It's a Corona holiday, isn't it?"". Results of a student survey on distance learning"
1213513332,Lernen mit digitalen Medien. Zielsetzungen in Zeiten von Corona und unter besonderer Berücksichtigung von sozialen Ungleichheiten Learning with digital media. Objectives in times of Corona and under special consideration of social inequities,Learning with digital media. Objectives in times of Corona and under special consideration of social inequities
